Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5
P1,16/09/2002,Setubal,Guimaraes,1,2,A,0,2,A,2.2,3.25,2.75,2.2,3.35,3.1,2.1,3,3.1,2.1,3.2,3,2.05,3.25,2.9,1.85,1.75
P1,21/09/2002,Belenenses,Pacos Ferreira,1,0,H,1,0,H,1.727,3.4,3.8,1.8,3.35,4.1,1.8,3.1,3.8,1.75,3.3,4,1.8,3.2,3.75,1.7,1.9
P1,21/09/2002,Benfica,Leiria,3,1,H,1,1,D,1.3,4.333,8,1.31,4.65,8.75,1.3,4.2,8,1.286,4.5,8,1.3,4.2,8,1.65,1.95
P1,22/09/2002,Beira Mar,Nacional,0,2,A,0,1,A,1.727,3.25,4,1.68,3.35,5.15,1.65,3.3,4.4,1.7,3.4,4,1.6,3.5,4.5,1.8,1.8
P1,22/09/2002,Gil Vicente,Academica,1,1,D,1,0,H,1.667,3.4,4.333,1.65,3.35,5.15,1.65,3.3,4.4,1.667,3.3,4.5,1.65,3.4,4.3,1.9,1.7
P1,22/09/2002,Maritimo,Setubal,0,5,A,0,3,A,1.615,3.4,4.5,1.64,3.45,5.4,1.6,3.4,4.6,1.615,3.4,4.6,1.6,3.5,4.5,1.8,1.8
P1,22/09/2002,Sp Braga,Moreirense,2,1,H,0,0,D,1.571,3.25,5,1.57,3.65,5.55,1.55,3.5,4.8,1.571,3.5,5,1.55,3.5,4.8,1.7,1.9
P1,23/09/2002,Guimaraes,Porto,0,2,A,0,1,A,2.75,3.25,2.1,3.1,3.2,2.15,3,3.1,2.1,2.9,3.25,2.1,3,3.1,2.1,1.8,1.8
P1,23/09/2002,Sp Lisbon,Varzim,0,0,D,0,0,D,1.3,4.333,8,1.25,4.85,10.75,1.25,4.5,9,1.3,4.333,8,1.22,4.5,11,1.6,2.1
P1,24/09/2002,Boavista,Santa Clara,1,0,H,0,0,D,,,,1.27,5,10,1.25,4.5,9,1.25,4.5,9,,,,1.65,1.95
P1,28/09/2002,Nacional,Benfica,1,0,H,0,0,D,4,3.4,1.727,4.75,3.6,1.61,4.6,3.4,1.6,4.5,3.5,1.62,4.5,3.5,1.6,1.75,1.85
P1,28/09/2002,Porto,Maritimo,1,0,H,1,0,H,1.286,4.5,8,1.29,4.7,8.95,1.25,4.5,9,1.29,4.5,8,1.25,4.5,9,1.6,2.15
P1,29/09/2002,Moreirense,Leiria,2,1,H,1,0,H,2.375,3.1,2.625,2.4,3.25,2.62,2.4,2.9,2.7,2.3,3.25,2.6,2.25,3,2.8,,
P1,29/09/2002,Pacos Ferreira,Boavista,3,1,H,1,1,D,2.75,3.2,2.25,3.1,3.3,2.08,3.1,3,2.1,3,3.2,2.1,2.9,3,2.2,1.9,1.7
P1,29/09/2002,Santa Clara,Gil Vicente,4,2,H,2,1,H,1.909,3.25,3.4,1.9,3.25,3.68,1.9,3,3.6,1.85,3.25,3.6,1.8,3.3,3.6,1.8,1.8
P1,29/09/2002,Setubal,Beira Mar,1,1,D,1,1,D,1.8,3.25,3.75,1.77,3.35,4.2,1.65,3.3,4.4,1.73,3.4,4,1.8,3.45,3.45,1.85,1.75
P1,29/09/2002,Sp Braga,Sp Lisbon,4,2,H,3,2,H,3,3.2,2.1,3.05,3.3,2.2,3,3.1,2.1,3,3.2,2.1,3.1,3.1,2.05,1.85,1.8
P1,29/09/2002,Varzim,Belenenses,0,2,A,0,1,A,2.4,3.25,2.5,2.45,3.35,2.5,2.4,2.9,2.7,2.4,3.2,2.5,2.35,3.25,2.5,,
P1,30/09/2002,Academica,Guimaraes,2,2,D,1,1,D,2.75,3.25,2.2,2.74,3.3,2.28,2.7,2.9,2.4,2.7,3.2,2.25,2.45,3.1,2.45,1.9,1.7
P1,05/10/2002,Belenenses,Sp Braga,3,2,H,2,0,H,1.667,3.4,4.333,1.8,3.4,4.25,1.85,3.1,3.6,1.7,3.4,4.2,1.8,3.4,3.5,1.85,1.75
P1,05/10/2002,Benfica,Setubal,1,1,D,0,0,D,1.333,4.333,7,1.33,4.5,8.5,1.3,4.2,8,1.3,4.333,8,1.25,4.2,10,1.6,2
P1,05/10/2002,Leiria,Nacional,1,0,H,0,0,D,1.727,3.4,4,1.85,3.45,3.9,1.85,3.1,3.6,1.727,3.4,4,1.8,3.4,3.5,1.85,1.75
P1,06/10/2002,Gil Vicente,Pacos Ferreira,1,1,D,1,0,H,2.3,3.25,2.625,2.36,3.3,2.8,2.3,2.9,2.8,2.25,3.25,2.7,2.25,3.1,2.75,1.8,1.8
P1,06/10/2002,Guimaraes,Santa Clara,5,0,H,2,0,H,1.615,3.5,4.5,1.63,3.55,5,1.6,3.4,4.6,1.615,3.5,4.5,1.6,3.3,4.75,1.85,1.75
P1,06/10/2002,Maritimo,Academica,2,1,H,1,0,H,1.533,3.6,5,1.61,3.65,5.3,1.55,3.5,4.8,1.533,3.4,5.5,1.55,3.5,5,1.8,1.8
P1,07/10/2002,Beira Mar,Porto,1,1,D,0,1,A,4.333,3.4,1.667,4.8,3.45,1.66,4.4,3.3,1.65,4.5,3.5,1.615,4.1,3.3,1.7,1.8,1.8
P1,07/10/2002,Sp Lisbon,Moreirense,3,0,H,2,0,H,1.25,5,8,1.26,4.75,9.9,1.25,4.5,9,1.222,4.75,10,1.2,4.5,12,1.6,2
P1,08/10/2002,Boavista,Varzim,2,1,H,1,1,D,,,,1.32,4.5,8,1.35,4,7,1.3,4.333,8,1.25,4.33,10,1.7,1.95
P1,19/10/2002,Sp Braga,Boavista,1,0,H,0,0,D,2.625,3.1,2.375,2.5,3.2,2.5,2.7,3,2.3,2.625,3.2,2.3,2.65,3.1,2.3,1.8,1.8
P1,20/10/2002,Academica,Beira Mar,1,1,D,1,1,D,2.1,3.2,3,2.2,3.2,2.9,2.1,3,3.1,2.2,3.25,2.75,2.1,3.2,2.9,1.75,1.85
P1,20/10/2002,Moreirense,Nacional,2,0,H,1,0,H,2.25,3.2,2.75,2.25,3.2,2.8,2.1,3,3.1,2.25,3.2,2.7,2.05,3.2,3,1.75,1.85
P1,20/10/2002,Porto,Benfica,2,1,H,1,1,D,1.909,3.25,3.4,1.85,3.3,3.76,1.75,3.2,4,1.909,3.2,3.5,1.83,3.2,3.75,1.85,1.75
P1,20/10/2002,Setubal,Leiria,0,0,D,0,0,D,1.8,3.3,3.75,1.8,3.3,3.9,1.9,3.1,3.5,1.8,3.25,3.8,1.7,3.4,4,1.75,1.85
P1,20/10/2002,Sp Lisbon,Belenenses,2,0,H,1,0,H,1.571,3.5,5,1.55,3.5,5.25,1.5,3.7,5,1.6,3.5,4.75,1.55,3.4,5.2,1.65,1.95
P1,20/10/2002,Varzim,Gil Vicente,3,0,H,3,0,H,1.909,3.25,3.4,1.85,3.3,3.7,1.9,3.1,3.5,1.909,3.2,3.5,1.8,3.3,3.6,1.8,1.8
P1,21/10/2002,Pacos Ferreira,Guimaraes,1,2,A,0,1,A,2.1,3.2,3,2.12,3.38,3,2,3.1,3.2,2.1,3.2,3,1.9,3.3,3.3,1.7,1.9
P1,25/10/2002,Belenenses,Moreirense,1,0,H,0,0,D,1.4,3.75,7,1.42,3.8,7,1.45,3.6,5.8,1.4,4,6.5,1.45,3.4,6.5,1.7,1.9
P1,26/10/2002,Benfica,Academica,1,1,D,0,0,D,1.2,5,11,1.2,5.5,11,1.25,4.5,9,1.222,5,10,1.2,4.75,11,1.62,2
P1,26/10/2002,Boavista,Sp Lisbon,1,2,A,0,1,A,2.3,3.25,2.625,2.25,3.2,2.9,2.2,3,2.9,2.25,3.2,2.8,2.2,3.2,2.7,1.85,1.75
P1,26/10/2002,Leiria,Porto,2,2,D,1,2,A,4.333,3.2,1.727,4.3,3.4,1.72,3.8,3.1,1.8,4.333,3.25,1.727,3.9,3.1,1.8,1.9,1.7
P1,27/10/2002,Beira Mar,Santa Clara,2,1,H,2,1,H,1.833,3.25,3.75,1.96,3.3,3.6,1.85,3.1,3.6,1.909,3.2,3.6,1.85,3.2,3.5,1.8,1.8
P1,27/10/2002,Guimaraes,Varzim,2,3,A,1,0,H,1.615,3.3,5,1.62,3.5,5.5,1.55,3.4,5,1.533,3.6,5.5,1.55,3.4,5,1.65,1.95
P1,27/10/2002,Maritimo,Pacos Ferreira,2,0,H,2,0,H,1.909,3,3.75,2,3.2,3.4,1.9,3.1,3.5,1.909,3.2,3.6,1.8,3.2,3.75,1.8,1.8
P1,27/10/2002,Nacional,Setubal,1,1,D,0,1,A,2.1,3.2,3,2.15,3.2,3,2.2,3,2.9,2.1,3.2,3.1,2.1,3,3.1,1.9,1.7
P1,28/10/2002,Gil Vicente,Sp Braga,3,0,H,3,0,H,2.375,3.1,2.6,2.46,3.1,2.65,2.2,3,2.9,2.375,3.2,2.625,2.25,3.15,2.65,1.9,1.7
P1,02/11/2002,Sp Braga,Guimaraes,2,4,A,0,3,A,2,3.2,3,2.1,3.2,3.2,1.9,3.1,3.5,2.1,3.2,3,2,3.3,3,,
P1,02/11/2002,Sp Lisbon,Gil Vicente,0,3,A,0,2,A,1.25,5,8,1.27,5,9.5,1.25,4.5,9,1.222,5,9,1.2,4.7,11,,
P1,03/11/2002,Academica,Leiria,3,2,H,2,2,D,2.2,3.25,2.75,2.3,3.2,2.8,2.2,3,2.9,2.25,3.2,2.75,2.25,3.15,2.7,,
P1,03/11/2002,Moreirense,Setubal,2,2,D,1,1,D,2.375,3.1,2.625,2.4,3.2,2.7,2.3,3,2.7,2.375,3.1,2.6,2.3,3.2,2.6,,
P1,03/11/2002,Pacos Ferreira,Beira Mar,1,0,H,0,0,D,1.667,3.3,4.5,1.76,3.35,4.3,1.8,3.1,3.8,1.727,3.4,4,1.75,3.3,3.8,,
P1,03/11/2002,Santa Clara,Benfica,1,2,A,1,1,D,3.2,3.2,2,3.55,3.25,1.96,3.2,3.1,2,3.4,3.25,1.9,3.4,3.3,1.85,,
P1,03/11/2002,Varzim,Maritimo,4,1,H,1,0,H,2,3.2,3.2,2.05,3.25,3.25,2,3.1,3.2,1.909,3.25,3.4,1.9,3.3,3.25,,
P1,04/11/2002,Belenenses,Boavista,0,0,D,0,0,D,2.375,3.25,2.5,2.4,3.2,2.7,2.3,3,2.7,2.3,3.2,2.625,2.3,3.2,2.55,1.91,1.82
P1,04/11/2002,Porto,Nacional,5,2,H,3,1,H,1.2,5,11,1.22,5.5,10,1.25,4.5,9,1.2,5,10,1.2,5,10,1.77,1.97
P1,08/11/2002,Guimaraes,Sp Lisbon,1,3,A,0,1,A,2.5,3.2,2.4,2.72,3.26,2.37,2.8,3.1,2.2,2.5,3.25,2.4,2.75,3.1,2.25,1.7,1.9
P1,09/11/2002,Boavista,Moreirense,0,0,D,0,0,D,1.25,4.5,8,1.33,4.5,8.75,1.3,4.2,8,1.333,4,8,1.3,4.2,8,1.45,2.35
P1,09/11/2002,Maritimo,Sp Braga,3,0,H,2,0,H,1.8,3.25,3.75,1.8,3.3,4.1,1.9,3.1,3.5,1.833,3.2,3.75,1.7,3.25,4.2,1.75,1.85
P1,09/11/2002,Setubal,Porto,0,1,A,0,1,A,3.75,3.25,1.72,4,3.3,1.85,3.5,3.1,1.9,3.75,3.3,1.8,3.75,3.2,1.8,1.75,1.9
P1,10/11/2002,Beira Mar,Varzim,2,1,H,2,0,H,2.2,3.2,2.87,2.15,3.2,3.05,2.1,3,3.1,2.2,3.2,2.8,2.1,3.2,2.9,1.83,1.83
P1,10/11/2002,Benfica,Pacos Ferreira,7,0,H,3,0,H,1.36,3.75,7.5,1.46,4,7.5,1.4,3.9,6,1.4,3.75,7,1.4,3.4,8,1.55,2.15
P1,10/11/2002,Leiria,Santa Clara,3,1,H,2,1,H,1.8,3.25,3.75,1.75,3.4,4.2,1.75,3.1,4.2,1.75,3.4,3.8,1.7,3.4,4,1.83,1.83
P1,10/11/2002,Nacional,Academica,3,2,H,1,2,A,,,,1.9,3.3,3.65,2,2.9,3.4,1.85,3.25,3.6,1.8,3.2,3.75,1.88,1.78
P1,11/11/2002,Gil Vicente,Belenenses,3,1,H,2,1,H,2.5,3.2,2.4,2.47,3.25,2.6,2.3,2.9,2.8,2.375,3.1,2.625,2.2,3.1,2.8,1.85,1.75
P1,15/11/2002,Sp Lisbon,Maritimo,2,0,H,0,0,D,1.4,3.75,7,1.43,3.95,7.4,1.35,4,7,1.364,4,7,1.35,3.75,8,1.65,1.95
P1,16/11/2002,Varzim,Benfica,2,1,H,1,1,D,3.2,3.2,2,3.25,3.25,2.05,3.2,3.1,2,3.2,3.2,2,3.2,3.1,2,1.75,1.85
P1,17/11/2002,Academica,Setubal,1,1,D,0,0,D,2.375,3.25,2.5,2.45,3.3,2.55,2.4,2.9,2.7,2.375,3.1,2.6,2.3,3.1,2.65,1.9,1.7
P1,17/11/2002,Belenenses,Guimaraes,1,0,H,0,0,D,2.1,3.3,2.875,2.1,3.25,3.15,2,3.1,3.2,2.1,3.25,2.9,2,3.1,3.2,1.75,1.85
P1,17/11/2002,Pacos Ferreira,Leiria,1,0,H,0,0,D,1.727,3.4,4,1.75,3.4,4.25,1.75,3.2,4,1.727,3.4,4,1.7,3.2,4.2,1.85,1.75
P1,17/11/2002,Santa Clara,Nacional,2,3,A,2,1,H,2,3.2,3.2,1.96,3.3,3.5,1.9,3.1,3.5,1.909,3.4,3.25,1.9,3.1,3.45,1.9,1.7
P1,17/11/2002,Sp Braga,Beira Mar,0,0,D,0,0,D,1.727,3.4,4,1.75,3.4,4.25,1.75,3.2,4,1.7,3.25,4.333,1.7,3.2,4.2,1.8,1.8
P1,18/11/2002,Boavista,Gil Vicente,0,1,A,0,0,D,1.571,3.5,5,1.65,3.45,4.85,1.65,3.3,4.4,1.6,3.6,4.5,1.65,3.25,4.5,1.7,1.9
P1,18/11/2002,Moreirense,Porto,0,1,A,0,0,D,4.5,3.5,1.615,4.85,3.45,1.65,4.6,3.4,1.6,4.75,3.4,1.615,4.2,3.4,1.65,1.7,1.9
P1,30/11/2002,Beira Mar,Sp Lisbon,1,3,A,1,1,D,4,3.2,1.8,3.5,3.35,1.9,3.5,3.1,1.9,3.6,3.25,1.85,3.3,3.3,1.9,1.8,1.8
P1,30/11/2002,Benfica,Sp Braga,3,0,H,2,0,H,1.333,4,8,1.38,4,7.5,1.35,3.8,7.5,1.364,4,7,1.35,3.75,8,1.65,1.95
P1,30/11/2002,Gil Vicente,Moreirense,2,1,H,2,1,H,1.533,3.5,5,1.46,4,6,1.55,3.4,5,1.5,3.6,5.5,1.5,3.5,5.5,1.85,1.75
P1,30/11/2002,Setubal,Santa Clara,0,0,D,0,0,D,1.533,3.5,5,1.65,3.4,4.75,1.65,3.1,4.8,1.615,3.4,4.75,1.65,3.4,4.2,1.9,1.7
P1,01/12/2002,Leiria,Varzim,3,1,H,1,0,H,2.2,3.2,2.8,2.2,3.2,2.9,2.1,2.9,3.2,2.2,3.2,2.8,1.95,3.2,3.25,1.9,1.7
P1,01/12/2002,Maritimo,Belenenses,2,1,H,2,0,H,2.2,3.2,2.8,2.17,3.15,3,2.3,2.9,2.8,2.2,3.2,2.8,2,3.3,3,1.9,1.7
P1,01/12/2002,Nacional,Pacos Ferreira,4,0,H,0,0,D,2.1,3.2,3,1.9,3.3,3.6,2.1,2.9,3.2,1.909,3.25,3.4,1.9,3.3,3.3,2.05,1.6
P1,02/12/2002,Guimaraes,Boavista,3,1,H,1,1,D,2.2,3.2,2.8,2.05,3.3,3.1,,,,2.2,3.2,2.8,2.1,3.5,2.7,1.7,1.9
P1,02/12/2002,Porto,Academica,4,1,H,0,1,A,1.222,5,10,1.21,5.25,11,,,,1.2,5,11,1.2,5,10,1.52,2.4
P1,04/12/2002,Benfica,Gil Vicente,3,1,H,2,1,H,1.5,3.6,5.5,1.5,3.75,5.5,1.45,3.8,5.4,1.5,3.6,5.5,1.5,3.5,5.4,1.6,2.05
P1,04/12/2002,Santa Clara,Maritimo,2,1,H,0,1,A,2.375,3.25,2.5,2.3,3.15,2.75,2.4,2.9,2.7,2.375,3.3,2.5,2.3,3,2.7,1.75,1.85
P1,06/12/2002,Belenenses,Beira Mar,3,2,H,1,1,D,1.533,3.4,5.5,1.61,3.46,6.01,1.65,3.2,4.6,1.533,3.4,5.5,1.5,3.4,6,1.85,1.75
P1,07/12/2002,Sp Lisbon,Benfica,0,2,A,0,2,A,2,3,3.4,2.1,3.2,3.15,2.1,2.9,3.2,2.1,3.1,3.1,2,3,3.4,1.75,1.85
P1,08/12/2002,Boavista,Maritimo,3,0,H,2,0,H,1.727,3.2,4.333,1.7,3.35,4.55,1.75,3.1,4.2,1.727,3.2,4.2,1.7,3.3,4.2,1.7,1.9
P1,08/12/2002,Moreirense,Academica,1,0,H,0,0,D,1.909,3.25,3.4,2,3.2,3.4,1.9,2.9,3.8,2,3.2,3.2,1.8,3.3,3.75,1.8,1.8
P1,08/12/2002,Pacos Ferreira,Setubal,1,2,A,0,1,A,1.833,3.25,3.75,2,3.2,3.4,2,2.8,3.6,1.909,3.2,3.5,1.8,3.3,3.75,1.75,1.85
P1,08/12/2002,Santa Clara,Porto,1,3,A,0,1,A,4.5,3.5,1.615,5.75,3.5,1.55,4.8,3.5,1.55,5,3.5,1.571,4.6,3.5,1.6,1.8,1.8
P1,08/12/2002,Sp Braga,Leiria,1,1,D,1,1,D,1.727,3.4,4,1.71,3.35,4.55,1.8,3,4,1.727,3.25,4.2,1.7,3.3,4.2,1.75,1.85
P1,08/12/2002,Varzim,Nacional,1,0,H,0,0,D,1.727,3.4,4,1.71,3.35,4.55,1.75,3.1,4.2,1.727,3.25,4.2,1.7,3.3,4.2,1.7,1.9
P1,09/12/2002,Gil Vicente,Guimaraes,0,2,A,0,1,A,2.1,3.2,3,2.1,3.2,3.15,2.1,2.9,3.2,2.1,3.1,3.1,1.95,3.1,3.4,1.75,1.85
P1,13/12/2002,Setubal,Varzim,2,4,A,2,0,H,2.1,3,3.25,2.1,3.15,3.3,2,2.9,3.4,2.1,3,3.2,1.9,3.3,3.3,1.9,1.7
P1,14/12/2002,Academica,Santa Clara,3,2,H,2,0,H,2,3.2,3.2,1.95,3.3,3.5,2,2.9,3.4,2,3.2,3.2,1.9,3.3,3.3,1.75,1.85
P1,14/12/2002,Benfica,Belenenses,1,0,H,0,0,D,1.444,3.75,6,1.5,3.7,6,1.4,3.7,6.5,1.444,3.75,6,1.4,3.5,7.5,1.55,2.1
P1,14/12/2002,Guimaraes,Moreirense,1,1,D,0,0,D,1.444,3.75,6,1.5,3.7,6,1.45,3.6,5.8,1.444,3.6,6.5,1.35,3.75,7.6,1.65,1.95
P1,14/12/2002,Leiria,Sp Lisbon,3,2,H,1,1,D,3.4,3.25,1.909,3.5,3.3,1.95,3.4,2.9,2,3.4,3.25,1.909,3.3,3.3,1.9,1.7,1.9
P1,15/12/2002,Maritimo,Gil Vicente,3,1,H,2,0,H,1.909,3.25,3.4,1.95,3.25,3.55,1.85,3.1,3.6,1.85,3.3,3.5,1.85,3.3,3.4,1.75,1.85
P1,15/12/2002,Nacional,Sp Braga,0,0,D,0,0,D,1.9,3.25,3.5,1.95,3.25,3.55,2,2.9,3.4,1.85,3.3,3.5,1.8,3.3,3.6,1.75,1.85
P1,16/12/2002,Beira Mar,Boavista,3,3,D,2,1,H,2.5,3.25,2.375,2.5,3.3,2.5,2.7,3,2.3,2.5,3.25,2.375,2.45,3.1,2.45,1.85,1.75
P1,16/12/2002,Porto,Pacos Ferreira,2,1,H,1,0,H,1.25,5,8,1.25,5,10,1.2,5,10,1.222,5,9.5,1.2,5,10,1.45,2.35
P1,21/12/2002,Belenenses,Leiria,1,3,A,1,3,A,1.571,3.5,5,1.6,3.5,5,1.65,3.2,4.6,1.571,3.5,5,1.6,3.5,4.5,1.65,1.95
P1,21/12/2002,Boavista,Benfica,0,0,D,0,0,D,2.625,3.2,2.3,2.62,3.25,2.37,2.5,3,2.5,2.625,3.2,2.3,2.5,3.25,2.4,1.8,1.8
P1,22/12/2002,Gil Vicente,Beira Mar,3,1,H,1,1,D,1.727,3.4,4,1.7,3.4,4.35,1.65,3.2,4.6,1.7,3.4,4,1.65,3.4,4.2,1.7,1.9
P1,22/12/2002,Moreirense,Santa Clara,2,2,D,1,1,D,1.909,3.25,3.4,1.85,3.3,3.75,1.85,3.1,3.6,1.8,3.1,3.75,1.8,3.3,3.65,1.8,1.8
P1,22/12/2002,Pacos Ferreira,Academica,0,0,D,0,0,D,1.667,3.3,4.5,1.7,3.4,4.35,1.65,3.2,4.6,1.667,3.4,4.333,1.65,3.4,4.2,1.65,1.95
P1,22/12/2002,Sp Braga,Setubal,1,0,H,1,0,H,2.1,3,3.2,2.1,3.15,3.15,2.1,2.8,3.3,2.1,3.1,3.1,2.1,3.05,3.05,1.75,1.85
P1,22/12/2002,Sp Lisbon,Nacional,2,0,H,1,0,H,1.3,4.5,7.5,1.3,4.7,7.7,1.3,4.2,8,1.3,4.5,7.5,1.3,4.3,7.5,1.6,2.05
P1,22/12/2002,Varzim,Porto,0,2,A,0,1,A,2.75,3.25,2.2,3.15,3.25,2.05,3.6,3.1,1.85,3.2,3.2,2,3.1,3.2,2,1.7,1.9
P1,23/12/2002,Guimaraes,Maritimo,2,0,H,1,0,H,1.727,3.4,4,1.7,3.4,4.35,1.75,3.1,4.2,1.667,3.4,4.333,1.6,3.45,4.5,1.7,1.9
P1,04/01/2003,Beira Mar,Guimaraes,1,1,D,0,0,D,2.75,3.2,2.25,2.88,3.1,2.28,2.8,2.9,2.3,2.75,3.25,2.2,2.7,3.15,2.25,1.7,1.9
P1,04/01/2003,Leiria,Boavista,1,0,H,0,0,D,2.25,3.2,2.75,2.25,3.1,2.93,2.2,3,2.9,2.25,3.1,2.8,2.3,3.2,2.6,1.7,1.9
P1,04/01/2003,Setubal,Sp Lisbon,1,2,A,1,0,H,3.4,3.25,1.909,3.75,3.35,1.85,3.5,3.1,1.9,3.75,3.3,1.8,3.3,3.4,1.85,1.7,1.9
P1,05/01/2003,Academica,Varzim,2,1,H,2,0,H,2.5,3.1,2.5,2.6,3.15,2.45,2.5,3,2.5,2.4,3.2,2.5,2.45,3.15,2.45,1.7,1.9
P1,05/01/2003,Moreirense,Maritimo,2,2,D,1,1,D,2.2,3.25,2.75,2.28,3.1,2.88,2.3,2.9,2.8,2.25,3.2,2.75,2.1,3.05,3.05,1.8,1.8
